graph_number,is_bipartite,num_edges,diameter,clique_num,is_distance_regular,is_eulerian,cut_vertice_list,num_cut_vertices,cycle_basis,degree_sequence,aut_group_generator,grp_size_1,grp_size_2,orbits,num_orbits,3_cycle_size_str,4_cycle_size_str,5_cycle_size_str,6_cycle_size_str,7_cycle_size_str,8_cycle_size_str
2891.,False,15,2,4,False,False,[7],1,"[[4, 7, 0], [5, 7, 0], [6, 7, 0], [6, 2, 7], [5, 1, 7], [6, 1, 7], [4, 6, 0], [4, 5, 0]]","[(0, 4), (1, 3), (2, 2), (3, 1), (4, 4), (5, 4), (6, 5), (7, 7)]","[[4, 1, 2, 3, 0, 5, 6, 7]]",2.0,0,"[0, 1, 2, 3, 0, 5, 6, 7]",7,8,0,0,0,0,0
2892.,False,15,3,5,False,False,[7],1,"[[4, 7, 0], [5, 7, 0], [6, 7, 0], [6, 2, 7], [4, 6, 0], [5, 6, 0], [5, 1, 6], [4, 5, 0]]","[(0, 4), (1, 2), (2, 2), (3, 1), (4, 4), (5, 5), (6, 6), (7, 6)]","[[4, 1, 2, 3, 0, 5, 6, 7]]",2.0,0,"[0, 1, 2, 3, 0, 5, 6, 7]",7,8,0,0,0,0,0
2893.,False,15,3,5,False,False,"[6, 7]",2,"[[4, 7, 0], [5, 7, 0], [6, 7, 0], [5, 1, 7], [6, 1, 7], [4, 6, 0], [5, 6, 0], [4, 5, 0]]","[(0, 4), (1, 3), (2, 1), (3, 1), (4, 4), (5, 5), (6, 6), (7, 6)]","[[4, 1, 2, 3, 0, 5, 6, 7], [0, 1, 3, 2, 4, 5, 7, 6]]",4.0,0,"[0, 1, 2, 2, 0, 5, 6, 6]",5,8,0,0,0,0,0
2895.,False,14,3,4,False,False,[7],1,"[[4, 7, 0], [6, 2, 7, 0], [5, 1, 7, 0], [6, 1, 7, 0], [4, 6, 0], [5, 6, 0], [4, 5, 0]]","[(0, 4), (1, 3), (2, 2), (3, 1), (4, 4), (5, 4), (6, 5), (7, 5)]","[[4, 1, 2, 3, 0, 5, 6, 7]]",2.0,0,"[0, 1, 2, 3, 0, 5, 6, 7]",7,4,3,0,0,0,0
2896.,False,15,3,4,False,False,[7],1,"[[4, 7, 0], [6, 7, 0], [6, 2, 7], [5, 1, 7, 0], [6, 1, 7], [4, 6, 0], [5, 6, 0], [4, 5, 0]]","[(0, 4), (1, 3), (2, 2), (3, 1), (4, 4), (5, 4), (6, 6), (7, 6)]","[[4, 1, 2, 3, 0, 5, 6, 7]]",2.0,0,"[0, 1, 2, 3, 0, 5, 6, 7]",7,7,1,0,0,0,0
2897.,False,15,3,4,False,False,[7],1,"[[4, 7, 0], [5, 7, 0], [6, 2, 7, 0], [5, 1, 7], [6, 1, 7, 0], [4, 6, 0], [5, 6, 0], [4, 5, 0]]","[(0, 4), (1, 3), (2, 2), (3, 1), (4, 4), (5, 5), (6, 5), (7, 6)]","[[4, 1, 2, 3, 0, 5, 6, 7]]",2.0,0,"[0, 1, 2, 3, 0, 5, 6, 7]",7,6,2,0,0,0,0
2898.,False,16,2,5,False,False,[7],1,"[[4, 7, 0], [5, 7, 0], [6, 7, 0], [6, 2, 7], [5, 1, 7], [6, 1, 7], [4, 6, 0], [5, 6, 0], [4, 5, 0]]","[(0, 4), (1, 3), (2, 2), (3, 1), (4, 4), (5, 5), (6, 6), (7, 7)]","[[4, 1, 2, 3, 0, 5, 6, 7]]",2.0,0,"[0, 1, 2, 3, 0, 5, 6, 7]",7,9,0,0,0,0,0
2899.,False,13,2,3,False,False,[],0,"[[2, 7, 6], [3, 7, 6], [4, 7, 6, 0], [5, 7, 6, 0], [5, 1, 6, 0], [4, 5, 0]]","[(0, 3), (1, 2), (2, 2), (3, 2), (4, 3), (5, 4), (6, 5), (7, 5)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,3,3,0,0,0,0
2900.,False,12,3,3,False,False,[],0,"[[1, 7, 3, 6], [2, 7, 3, 6], [4, 7, 3, 6, 0], [5, 1, 6, 0], [4, 5, 0]]","[(0, 3), (1, 3), (2, 2), (3, 2), (4, 3), (5, 3), (6, 4), (7, 4)]","[[0, 1, 3, 2, 4, 5, 6, 7], [4, 1, 2, 3, 0, 5, 7, 6]]",4.0,0,"[0, 1, 2, 2, 0, 5, 6, 6]",5,1,3,1,0,0,0
2901.,False,13,3,3,False,False,[],0,"[[1, 7, 6], [2, 7, 6], [3, 7, 6], [4, 7, 6, 0], [5, 1, 6, 0], [4, 5, 0]]","[(0, 3), (1, 3), (2, 2), (3, 2), (4, 3), (5, 3), (6, 5), (7, 5)]","[[0, 1, 3, 2, 4, 5, 6, 7], [4, 1, 2, 3, 0, 5, 7, 6]]",4.0,0,"[0, 1, 2, 2, 0, 5, 6, 6]",5,4,2,0,0,0,0
2902.,False,13,2,3,False,False,[],0,"[[1, 7, 3, 6], [2, 7, 3, 6], [4, 7, 3, 6, 0], [5, 7, 3, 6, 0], [5, 1, 6, 0], [4, 5, 0]]","[(0, 3), (1, 3), (2, 2), (3, 2), (4, 3), (5, 4), (6, 4), (7, 5)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,1,3,2,0,0,0
2903.,False,14,2,3,False,False,[],0,"[[1, 7, 6], [2, 7, 6], [3, 7, 6], [4, 7, 6, 0], [5, 7, 6, 0], [5, 1, 6, 0], [4, 5, 0]]","[(0, 3), (1, 3), (2, 2), (3, 2), (4, 3), (5, 4), (6, 5), (7, 6)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,4,3,0,0,0,0
2904.,False,13,3,4,False,False,[6],1,"[[4, 7, 0], [5, 7, 0], [6, 7, 0], [6, 2, 7], [5, 1, 6, 0], [4, 5, 0]]","[(0, 4), (1, 2), (2, 2), (3, 1), (4, 3), (5, 4), (6, 5), (7, 5)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,5,1,0,0,0,0
2905.,False,13,3,3,False,False,[],0,"[[5, 7, 0], [6, 7, 0], [6, 3, 7], [6, 2, 7], [5, 1, 6, 0], [4, 5, 0]]","[(0, 4), (1, 2), (2, 2), (3, 2), (4, 2), (5, 4), (6, 5), (7, 5)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,5,1,0,0,0,0
2906.,False,13,3,3,False,False,[],0,"[[4, 7, 0], [6, 7, 0], [6, 3, 7], [6, 2, 7], [5, 1, 6, 0], [4, 5, 0]]","[(0, 4), (1, 2), (2, 2), (3, 2), (4, 3), (5, 3), (6, 5), (7, 5)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,5,1,0,0,0,0
2907.,False,13,2,4,False,False,[],0,"[[4, 7, 0], [5, 7, 0], [6, 3, 7, 0], [6, 2, 7, 0], [5, 1, 6, 0], [4, 5, 0]]","[(0, 4), (1, 2), (2, 2), (3, 2), (4, 3), (5, 4), (6, 4), (7, 5)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,3,3,0,0,0,0
2908.,False,14,2,4,False,False,[],0,"[[4, 7, 0], [5, 7, 0], [6, 7, 0], [6, 3, 7], [6, 2, 7], [5, 1, 6, 0], [4, 5, 0]]","[(0, 4), (1, 2), (2, 2), (3, 2), (4, 3), (5, 4), (6, 5), (7, 6)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,6,1,0,0,0,0
2909.,False,13,3,4,False,False,[6],1,"[[4, 7, 0], [5, 7, 0], [6, 7, 0], [5, 1, 7], [6, 1, 7], [4, 5, 0]]","[(0, 4), (1, 3), (2, 1), (3, 1), (4, 3), (5, 4), (6, 5), (7, 5)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,6,0,0,0,0,0
290.,True,9,3,2,False,False,"[7, 0]",2,"[[6, 2, 7, 0], [6, 1, 7, 0]]","[(0, 3), (1, 2), (2, 2), (3, 1), (4, 1), (5, 1), (6, 3), (7, 5)]","[[0, 2, 1, 3, 4, 5, 6, 7], [0, 1, 2, 4, 3, 5, 6, 7]]",4.0,0,"[0, 1, 1, 3, 3, 5, 6, 7]",6,0,2,0,0,0,0
2910.,False,13,3,3,False,False,[6],1,"[[4, 7, 0], [6, 7, 0], [6, 2, 7], [5, 1, 7, 0], [6, 1, 7], [4, 5, 0]]","[(0, 4), (1, 3), (2, 2), (3, 1), (4, 3), (5, 3), (6, 5), (7, 5)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,5,1,0,0,0,0
2911.,False,13,3,4,False,False,[6],1,"[[4, 7, 0], [5, 7, 0], [6, 2, 7, 0], [5, 1, 7], [6, 1, 7, 0], [4, 5, 0]]","[(0, 4), (1, 3), (2, 2), (3, 1), (4, 3), (5, 4), (6, 4), (7, 5)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,4,2,0,0,0,0
2912.,False,14,3,4,False,False,[6],1,"[[4, 7, 0], [5, 7, 0], [6, 7, 0], [6, 2, 7], [5, 1, 7], [6, 1, 7], [4, 5, 0]]","[(0, 4), (1, 3), (2, 2), (3, 1), (4, 3), (5, 4), (6, 5), (7, 6)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,7,0,0,0,0,0
2913.,False,13,3,3,False,False,[],0,"[[6, 7, 0], [6, 3, 7], [6, 2, 7], [5, 1, 7, 0], [6, 1, 7], [4, 5, 0]]","[(0, 4), (1, 3), (2, 2), (3, 2), (4, 2), (5, 3), (6, 5), (7, 5)]","[[0, 1, 2, 3, 4, 5, 7, 6], [0, 1, 3, 2, 4, 5, 6, 7]]",4.0,0,"[0, 1, 2, 2, 4, 5, 6, 6]",6,5,1,0,0,0,0
2914.,False,13,3,3,False,False,[],0,"[[5, 7, 0], [6, 3, 7, 0], [6, 2, 7, 0], [5, 1, 7], [6, 1, 7, 0], [4, 5, 0]]","[(0, 4), (1, 3), (2, 2), (3, 2), (4, 2), (5, 4), (6, 4), (7, 5)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,3,3,0,0,0,0
2915.,False,14,3,3,False,False,[],0,"[[5, 7, 0], [6, 7, 0], [6, 3, 7], [6, 2, 7], [5, 1, 7], [6, 1, 7], [4, 5, 0]]","[(0, 4), (1, 3), (2, 2), (3, 2), (4, 2), (5, 4), (6, 5), (7, 6)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,7,0,0,0,0,0
2916.,False,13,3,3,False,False,[],0,"[[4, 7, 0], [6, 3, 7, 0], [6, 2, 7, 0], [5, 1, 7, 0], [6, 1, 7, 0], [4, 5, 0]]","[(0, 4), (1, 3), (2, 2), (3, 2), (4, 3), (5, 3), (6, 4), (7, 5)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,2,4,0,0,0,0
2917.,False,14,3,3,False,False,[],0,"[[4, 7, 0], [6, 7, 0], [6, 3, 7], [6, 2, 7], [5, 1, 7, 0], [6, 1, 7], [4, 5, 0]]","[(0, 4), (1, 3), (2, 2), (3, 2), (4, 3), (5, 3), (6, 5), (7, 6)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,6,1,0,0,0,0
2918.,False,14,2,4,False,False,[],0,"[[4, 7, 0], [5, 7, 0], [6, 3, 7, 0], [6, 2, 7, 0], [5, 1, 7], [6, 1, 7, 0], [4, 5, 0]]","[(0, 4), (1, 3), (2, 2), (3, 2), (4, 3), (5, 4), (6, 4), (7, 6)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,4,3,0,0,0,0
2919.,False,15,2,4,False,False,[],0,"[[4, 7, 0], [5, 7, 0], [6, 7, 0], [6, 3, 7], [6, 2, 7], [5, 1, 7], [6, 1, 7], [4, 5, 0]]","[(0, 4), (1, 3), (2, 2), (3, 2), (4, 3), (5, 4), (6, 5), (7, 7)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,8,0,0,0,0,0
291.,False,10,3,3,False,False,"[7, 0]",2,"[[6, 7, 0], [6, 2, 7], [6, 1, 7]]","[(0, 3), (1, 2), (2, 2), (3, 1), (4, 1), (5, 1), (6, 4), (7, 6)]","[[0, 2, 1, 3, 4, 5, 6, 7], [0, 1, 2, 4, 3, 5, 6, 7]]",4.0,0,"[0, 1, 1, 3, 3, 5, 6, 7]",6,3,0,0,0,0,0
2920.,False,15,2,4,False,False,[],0,"[[5, 6, 0], [1, 7, 6], [2, 7, 6], [3, 7, 6], [4, 7, 6, 0], [5, 7, 6], [5, 1, 6], [4, 5, 0]]","[(0, 3), (1, 3), (2, 2), (3, 2), (4, 3), (5, 5), (6, 6), (7, 6)]","[[0, 1, 3, 2, 4, 5, 6, 7], [4, 1, 2, 3, 0, 5, 7, 6]]",4.0,0,"[0, 1, 2, 2, 0, 5, 6, 6]",5,7,1,0,0,0,0
2921.,False,15,2,4,False,False,[],0,"[[4, 7, 0], [5, 7, 0], [6, 7, 0], [6, 3, 7], [6, 2, 7], [5, 6, 0], [5, 1, 6], [4, 5, 0]]","[(0, 4), (1, 2), (2, 2), (3, 2), (4, 3), (5, 5), (6, 6), (7, 6)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,8,0,0,0,0,0
2922.,False,15,3,4,False,False,[6],1,"[[4, 7, 0], [5, 7, 0], [6, 7, 0], [6, 2, 7], [5, 1, 7], [6, 1, 7], [5, 6, 0], [4, 5, 0]]","[(0, 4), (1, 3), (2, 2), (3, 1), (4, 3), (5, 5), (6, 6), (7, 6)]",[],1.0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",8,8,0,0,0,0,0
2923.,False,15,3,4,False,False,[],0,"[[5, 7, 0], [6, 7, 0], [6, 3, 7], [6, 2, 7], [5, 1, 7], [6, 1, 7], [5, 6, 0], [4, 5, 0]]","[(0, 4), (1, 3), (2, 2), (3, 2), (4, 2), (5, 5), (6, 6), (7, 6)]","[[0, 1, 2, 3, 4, 5, 7, 6], [0, 1, 3, 2, 4, 5, 6, 7]]",4.0,0,"[0, 1, 2, 2, 4, 5, 6, 6]",6,8,0,0,0,0,0
2924.,False,14,2,3,False,False,[],0,"[[4, 7, 0], [6, 3, 7, 0], [6, 2, 7, 0], [5, 1, 7, 0], [6, 1, 7, 0], [5, 6, 0], [4, 5, 0]]","[(0, 4), (1, 3), (2, 2), (3, 2), (4, 3), (5, 4), (6, 5), (7, 5)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,3,4,0,0,0,0
2925.,False,15,2,3,False,False,[],0,"[[4, 7, 0], [6, 7, 0], [6, 3, 7], [6, 2, 7], [5, 1, 7, 0], [6, 1, 7], [5, 6, 0], [4, 5, 0]]","[(0, 4), (1, 3), (2, 2), (3, 2), (4, 3), (5, 4), (6, 6), (7, 6)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,7,1,0,0,0,0
2926.,False,15,2,4,False,False,[],0,"[[4, 7, 0], [5, 7, 0], [6, 3, 7, 0], [6, 2, 7, 0], [5, 1, 7], [6, 1, 7, 0], [5, 6, 0], [4, 5, 0]]","[(0, 4), (1, 3), (2, 2), (3, 2), (4, 3), (5, 5), (6, 5), (7, 6)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,5,3,0,0,0,0
2927.,False,16,2,4,False,False,[],0,"[[4, 7, 0], [5, 7, 0], [6, 7, 0], [6, 3, 7], [6, 2, 7], [5, 1, 7], [6, 1, 7], [5, 6, 0], [4, 5, 0]]","[(0, 4), (1, 3), (2, 2), (3, 2), (4, 3), (5, 5), (6, 6), (7, 7)]","[[0, 1, 3, 2, 4, 5, 6, 7]]",2.0,0,"[0, 1, 2, 2, 4, 5, 6, 7]",7,9,0,0,0,0,0
2928.,False,14,2,4,False,False,[],0,"[[4, 7, 0], [5, 7, 0], [6, 3, 7, 0], [6, 2, 7, 0], [4, 6, 0], [5, 1, 6, 0], [4, 5, 0]]","[(0, 4), (1, 2), (2, 2), (3, 2), (4, 4), (5, 4), (6, 5), (7, 5)]","[[4, 1, 2, 3, 0, 5, 6, 7], [0, 1, 3, 2, 4, 5, 6, 7]]",4.0,0,"[0, 1, 2, 2, 0, 5, 6, 7]",6,4,3,0,0,0,0
2929.,False,15,2,4,False,True,[],0,"[[4, 7, 0], [5, 7, 0], [6, 7, 0], [6, 3, 7], [6, 2, 7], [4, 6, 0], [5, 1, 6, 0], [4, 5, 0]]","[(0, 4), (1, 2), (2, 2), (3, 2), (4, 4), (5, 4), (6, 6), (7, 6)]","[[4, 1, 2, 3, 0, 5, 6, 7], [0, 1, 3, 2, 4, 5, 6, 7]]",4.0,0,"[0, 1, 2, 2, 0, 5, 6, 7]",6,7,1,0,0,0,0
292.,False,10,3,3,False,False,[7],1,"[[5, 7, 0], [6, 2, 7, 0], [6, 1, 7, 0]]","[(0, 3), (1, 2), (2, 2), (3, 1), (4, 1), (5, 2), (6, 3), (7, 6)]","[[0, 2, 1, 3, 4, 5, 6, 7], [0, 1, 2, 4, 3, 5, 6, 7]]",4.0,0,"[0, 1, 1, 3, 3, 5, 6, 7]",6,1,2,0,0,0,0
2930.,False,14,3,3,False,False,[],0,"[[4, 7, 0], [6, 3, 7, 0], [6, 2, 7, 0], [5, 1, 7, 0], [6, 1, 7, 0], [4, 6, 0], [4, 5, 0]]","[(0, 4), (1, 3), (2, 2), (3, 2), (4, 4), (5, 3), (6, 5), (7, 5)]","[[0, 1, 2, 3, 4, 5, 7, 6], [4, 1, 2, 3, 0, 5, 6, 7], [0, 1, 3, 2, 4, 5, 6, 7]]",8.0,0,"[0, 1, 2, 2, 0, 5, 6, 6]",5,3,4,0,0,0,0
2931.,False,15,3,4,False,False,[],0,"[[4, 7, 0], [6, 7, 0], [6, 3, 7], [6, 2, 7], [5, 1, 7, 0], [6, 1, 7], [4, 6, 0], [4, 5, 0]]","[(0, 4), (1, 3), (2, 2), (3, 2), (4, 4), (5, 3), (6, 6), (7, 6)]","[[0, 1, 2, 3, 4, 5, 7, 6], [4, 1, 2, 3, 0, 5, 6, 7], [0, 1, 3, 2, 4, 5, 6, 7]]",8.0,0,"[0, 1, 2, 2, 0, 5, 6, 6]",5,7,1,0,0,0,0
2932.,False,15,2,4,False,False,[],0,"[[4, 7, 0], [5, 7, 0], [6, 3, 7, 0], [6, 2, 7, 0], [5, 1, 7], [6, 1, 7, 0], [4, 6, 0], [4, 5, 0]]","[(0, 4), (1, 3), (2, 2), (3, 2), (4, 4), (5, 4), (6, 5), (7, 6)]","[[4, 1, 2, 3, 0, 5, 6, 7], [0, 1, 3, 2, 4, 5, 6, 7]]",4.0,0,"[0, 1, 2, 2, 0, 5, 6, 7]",6,5,3,0,0,0,0
2933.,False,16,2,4,False,False,[],0,"[[4, 7, 0], [5, 7, 0], [6, 7, 0], [6, 3, 7], [6, 2, 7], [5, 1, 7], [6, 1, 7], [4, 6, 0], [4, 5, 0]]","[(0, 4), (1, 3), (2, 2), (3, 2), (4, 4), (5, 4), (6, 6), (7, 7)]","[[4, 1, 2, 3, 0, 5, 6, 7], [0, 1, 3, 2, 4, 5, 6, 7]]",4.0,0,"[0, 1, 2, 2, 0, 5, 6, 7]",6,9,0,0,0,0,0
