graph_number,is_bipartite,num_edges,diameter,clique_num,is_distance_regular,is_eulerian,cut_vertice_list,num_cut_vertices,cycle_basis,degree_sequence,aut_group_generator,grp_size_1,orbits,num_orbits,3_cycle_size_str,4_cycle_size_str,5_cycle_size_str,6_cycle_size_str,7_cycle_size_str,
38, True ,6,4,2, False , False ," [5, 6, 0] ",3, [] ," [(0, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 3), (6, 3)] "," [[0, 1, 2, 4, 3, 5, 6], [0, 2, 1, 3, 4, 5, 6], [0, 3, 4, 1, 2, 6, 5]] ",8," [0, 1, 1, 1, 1, 5, 5] ",3,0,0,0,0,0,"
"
390, False ,10,2,3, False , False , [6] ,1," [[3, 6, 0], [5, 6, 0], [1, 4, 6], [5, 2, 6]] "," [(0, 3), (1, 2), (2, 2), (3, 2), (4, 2), (5, 3), (6, 6)] "," [[0, 4, 2, 3, 1, 5, 6], [5, 1, 3, 2, 4, 0, 6]] ",4," [0, 1, 2, 2, 1, 0, 6] ",4,4,0,0,0,0,"
"
391, False ,8,4,3, False , False ," [6, 2, 5] ",3," [[3, 5, 0], [1, 4, 6]] "," [(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 3), (6, 3)] "," [[0, 4, 2, 3, 1, 5, 6], [1, 0, 2, 4, 3, 6, 5]] ",8," [0, 0, 2, 0, 0, 5, 5] ",3,2,0,0,0,0,"
"
392, False ,9,3,3, False , True ," [6, 5] ",2," [[3, 5, 0], [2, 6, 5], [1, 4, 6]] "," [(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 4), (6, 4)] "," [[0, 4, 2, 3, 1, 5, 6], [1, 0, 2, 4, 3, 6, 5]] ",8," [0, 0, 2, 0, 0, 5, 5] ",3,3,0,0,0,0,"
"
394, False ,9,3,3, False , False ," [5, 6] ",2," [[5, 6, 0], [1, 4, 6], [3, 5, 0]] "," [(0, 3), (1, 2), (2, 1), (3, 2), (4, 2), (5, 4), (6, 4)] "," [[0, 4, 2, 3, 1, 5, 6]] ",2," [0, 1, 2, 3, 1, 5, 6] ",6,3,0,0,0,0,"
"
395, False ,9,4,4, False , False ," [5, 1, 6] ",3," [[3, 6, 0], [5, 6, 0], [3, 5, 0]] "," [(0, 3), (1, 2), (2, 1), (3, 3), (4, 1), (5, 4), (6, 4)] "," [[3, 1, 2, 0, 4, 5, 6]] ",2," [0, 1, 2, 0, 4, 5, 6] ",6,3,0,0,0,0,"
"
396, False ,9,4,3, False , False ," [5, 6] ",2," [[3, 6, 0], [1, 4, 6], [3, 5, 0]] "," [(0, 3), (1, 2), (2, 1), (3, 3), (4, 2), (5, 3), (6, 4)] "," [[3, 1, 2, 0, 4, 5, 6], [0, 4, 2, 3, 1, 5, 6]] ",4," [0, 1, 2, 0, 1, 5, 6] ",5,3,0,0,0,0,"
"
397, False ,10,3,4, False , False ," [5, 6] ",2," [[3, 6, 0], [5, 6, 0], [1, 4, 6], [3, 5, 0]] "," [(0, 3), (1, 2), (2, 1), (3, 3), (4, 2), (5, 4), (6, 5)] "," [[3, 1, 2, 0, 4, 5, 6], [0, 4, 2, 3, 1, 5, 6]] ",4," [0, 1, 2, 0, 1, 5, 6] ",5,4,0,0,0,0,"
"
398, False ,9,3,3, False , False , [6] ,1," [[1, 4, 6], [5, 2, 6, 0], [3, 5, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 2), (4, 2), (5, 3), (6, 4)] "," [[0, 4, 2, 3, 1, 5, 6]] ",2," [0, 1, 2, 3, 1, 5, 6] ",6,2,1,0,0,0,"
"
399, False ,10,3,3, False , False , [6] ,1," [[5, 6, 0], [1, 4, 6], [5, 2, 6], [3, 5, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 2), (4, 2), (5, 4), (6, 5)] "," [[0, 4, 2, 3, 1, 5, 6]] ",2," [0, 1, 2, 3, 1, 5, 6] ",6,4,0,0,0,0,"
"
39, False ,7,3,3, False , False ," [5, 6] ",2," [[5, 6, 0]] "," [(0, 2), (1, 1), (2, 1), (3, 1), (4, 1), (5, 4), (6, 4)] "," [[0, 1, 2, 4, 3, 5, 6], [0, 2, 1, 3, 4, 5, 6], [0, 3, 4, 1, 2, 6, 5]] ",8," [0, 1, 1, 1, 1, 5, 5] ",3,1,0,0,0,0,"
"
400, False ,9,4,3, False , False ," [1, 6] ",2," [[3, 6, 0], [5, 2, 6, 0], [3, 5, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 3), (4, 1), (5, 3), (6, 4)] "," [[3, 1, 2, 0, 4, 5, 6]] ",2," [0, 1, 2, 0, 4, 5, 6] ",6,2,1,0,0,0,"
"
401, False ,10,3,4, False , False ," [1, 6] ",2," [[3, 6, 0], [5, 6, 0], [5, 2, 6], [3, 5, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 3), (4, 1), (5, 4), (6, 5)] "," [[3, 1, 2, 0, 4, 5, 6]] ",2," [0, 1, 2, 0, 4, 5, 6] ",6,4,0,0,0,0,"
"
402, False ,10,3,3, False , False , [6] ,1," [[3, 6, 0], [1, 4, 6], [5, 2, 6, 0], [3, 5, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 3), (4, 2), (5, 3), (6, 5)] "," [[3, 1, 2, 0, 4, 5, 6], [0, 4, 2, 3, 1, 5, 6]] ",4," [0, 1, 2, 0, 1, 5, 6] ",5,3,1,0,0,0,"
"
403, False ,11,2,4, False , False , [6] ,1," [[3, 6, 0], [5, 6, 0], [1, 4, 6], [5, 2, 6], [3, 5, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 3), (4, 2), (5, 4), (6, 6)] "," [[3, 1, 2, 0, 4, 5, 6], [0, 4, 2, 3, 1, 5, 6]] ",4," [0, 1, 2, 0, 1, 5, 6] ",5,5,0,0,0,0,"
"
405, False ,9,3,3, False , False , [6] ,1," [[3, 6, 0], [5, 1, 4, 6, 0], [3, 5, 0]] "," [(0, 3), (1, 2), (2, 1), (3, 3), (4, 2), (5, 3), (6, 4)] "," [[3, 1, 2, 0, 4, 5, 6]] ",2," [0, 1, 2, 0, 4, 5, 6] ",6,2,0,1,0,0,"
"
406, False ,10,3,4, False , False , [6] ,1," [[3, 6, 0], [5, 6, 0], [5, 1, 4, 6], [3, 5, 0]] "," [(0, 3), (1, 2), (2, 1), (3, 3), (4, 2), (5, 4), (6, 5)] "," [[3, 1, 2, 0, 4, 5, 6]] ",2," [0, 1, 2, 0, 4, 5, 6] ",6,3,1,0,0,0,"
"
412, False ,8,3,3, False , False ," [1, 6] ",2," [[5, 1, 6, 0], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 1), (3, 2), (4, 1), (5, 3), (6, 3)] "," [[5, 6, 4, 3, 2, 0, 1]] ",2," [0, 1, 2, 3, 2, 0, 1] ",4,1,1,0,0,0,"
"
413, False ,9,3,3, False , False , [6] ,1," [[1, 4, 6], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 1), (3, 2), (4, 2), (5, 3), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,2,1,0,0,0,"
"
414, False ,10,3,3, False , False , [6] ,1," [[5, 6, 0], [1, 4, 6], [5, 1, 6], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 1), (3, 2), (4, 2), (5, 4), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,4,0,0,0,0,"
"
415, False ,9,3,3, False , False ," [1, 6] ",2," [[3, 6, 0], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 1), (3, 3), (4, 1), (5, 3), (6, 4)] "," [[3, 1, 2, 0, 4, 5, 6]] ",2," [0, 1, 2, 0, 4, 5, 6] ",6,2,1,0,0,0,"
"
416, False ,10,3,4, False , False ," [1, 6] ",2," [[3, 6, 0], [5, 6, 0], [5, 1, 6], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 1), (3, 3), (4, 1), (5, 4), (6, 5)] "," [[3, 1, 2, 0, 4, 5, 6]] ",2," [0, 1, 2, 0, 4, 5, 6] ",6,4,0,0,0,0,"
"
417, False ,10,3,3, False , False , [6] ,1," [[3, 6, 0], [1, 4, 6], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 1), (3, 3), (4, 2), (5, 3), (6, 5)] "," [[3, 1, 2, 0, 4, 5, 6]] ",2," [0, 1, 2, 0, 4, 5, 6] ",6,3,1,0,0,0,"
"
418, False ,11,2,4, False , False , [6] ,1," [[3, 6, 0], [5, 6, 0], [1, 4, 6], [5, 1, 6], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 1), (3, 3), (4, 2), (5, 4), (6, 6)] "," [[3, 1, 2, 0, 4, 5, 6]] ",2," [0, 1, 2, 0, 4, 5, 6] ",6,5,0,0,0,0,"
"
421, False ,11,3,3, False , False , [6] ,1," [[3, 6, 0], [1, 4, 6], [5, 4, 6, 0], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 1), (3, 3), (4, 3), (5, 4), (6, 5)] "," [[0, 4, 2, 3, 1, 5, 6], [1, 0, 2, 4, 3, 5, 6]] ",8," [0, 0, 2, 0, 0, 5, 6] ",4,3,2,0,0,0,"
"
422, False ,12,2,4, False , False , [6] ,1," [[3, 6, 0], [5, 6, 0], [1, 4, 6], [5, 4, 6], [5, 1, 6], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 1), (3, 3), (4, 3), (5, 5), (6, 6)] "," [[0, 4, 2, 3, 1, 5, 6], [1, 0, 2, 4, 3, 5, 6]] ",8," [0, 0, 2, 0, 0, 5, 6] ",4,6,0,0,0,0,"
"
423, False ,8,3,2, False , False , [] ,0," [[3, 6, 2, 5, 0], [1, 4, 6, 2, 5]] "," [(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 3), (6, 3)] "," [[1, 0, 2, 4, 3, 5, 6], [3, 4, 2, 0, 1, 6, 5]] ",4," [0, 0, 2, 0, 0, 5, 5] ",3,0,0,2,0,0,"
"
424, False ,9,3,3, False , True , [] ,0," [[2, 6, 5], [3, 6, 5, 0], [1, 4, 6, 5]] "," [(0, 2), (1, 2), (2, 2), (3, 2), (4, 2), (5, 4), (6, 4)] "," [[1, 0, 2, 4, 3, 5, 6], [3, 4, 2, 0, 1, 6, 5]] ",4," [0, 0, 2, 0, 0, 5, 5] ",3,1,2,0,0,0,"
"
425, False ,9,3,3, False , False , [1] ,1," [[1, 6, 5], [2, 6, 5], [3, 6, 5, 0]] "," [(0, 2), (1, 3), (2, 2), (3, 2), (4, 1), (5, 4), (6, 4)] "," [[3, 1, 2, 0, 4, 6, 5]] ",2," [0, 1, 2, 0, 4, 5, 5] ",5,2,1,0,0,0,"
"
426, False ,9,3,3, False , False , [5] ,1," [[3, 6, 0], [5, 6, 0], [5, 1, 4, 6]] "," [(0, 3), (1, 2), (2, 1), (3, 2), (4, 2), (5, 4), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,2,1,0,0,0,"
"
427, False ,9,4,3, False , False ," [1, 5] ",2," [[3, 6, 0], [5, 6, 0], [5, 2, 6]] "," [(0, 3), (1, 2), (2, 2), (3, 2), (4, 1), (5, 4), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,3,0,0,0,0,"
"
428, False ,9,3,3, False , False , [] ,0," [[3, 6, 0], [5, 1, 4, 6, 0], [5, 2, 6, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 2), (4, 2), (5, 3), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,1,1,1,0,0,"
"
429, False ,10,3,3, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [5, 1, 4, 6], [5, 2, 6]] "," [(0, 3), (1, 2), (2, 2), (3, 2), (4, 2), (5, 4), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,3,1,0,0,0,"
"
42, True ,7,4,2, False , False ," [6, 5] ",2," [[5, 1, 6, 0]] "," [(0, 2), (1, 2), (2, 1), (3, 1), (4, 1), (5, 3), (6, 4)] "," [[1, 0, 2, 3, 4, 5, 6], [0, 1, 2, 4, 3, 5, 6]] ",4," [0, 0, 2, 3, 3, 5, 6] ",5,0,1,0,0,0,"
"
430, False ,9,3,3, False , False ," [1, 5] ",2," [[3, 6, 0], [5, 6, 0], [5, 1, 6]] "," [(0, 3), (1, 3), (2, 1), (3, 2), (4, 1), (5, 4), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,3,0,0,0,0,"
"
431, False ,9,3,3, False , False , [5] ,1," [[3, 6, 0], [1, 4, 6], [5, 1, 6, 0]] "," [(0, 3), (1, 3), (2, 1), (3, 2), (4, 2), (5, 3), (6, 4)] "," [[1, 0, 2, 4, 3, 5, 6]] ",2," [0, 0, 2, 3, 3, 5, 6] ",5,2,1,0,0,0,"
"
432, False ,10,3,3, False , False , [5] ,1," [[3, 6, 0], [5, 6, 0], [1, 4, 6], [5, 1, 6]] "," [(0, 3), (1, 3), (2, 1), (3, 2), (4, 2), (5, 4), (6, 5)] "," [[1, 0, 2, 4, 3, 5, 6]] ",2," [0, 0, 2, 3, 3, 5, 6] ",5,4,0,0,0,0,"
"
433, False ,9,4,3, False , False ," [1, 0] ",2," [[5, 6, 0], [5, 2, 6], [5, 1, 6]] "," [(0, 3), (1, 3), (2, 2), (3, 1), (4, 1), (5, 4), (6, 4)] "," [[0, 1, 2, 3, 4, 6, 5], [1, 0, 2, 4, 3, 5, 6]] ",4," [0, 0, 2, 3, 3, 5, 5] ",4,3,0,0,0,0,"
"
434, False ,9,3,3, False , False , [1] ,1," [[3, 6, 0], [5, 2, 6, 0], [5, 1, 6, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 2), (4, 1), (5, 3), (6, 4)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,1,2,0,0,0,"
"
435, False ,10,3,3, False , False , [1] ,1," [[3, 6, 0], [5, 6, 0], [5, 2, 6], [5, 1, 6]] "," [(0, 3), (1, 3), (2, 2), (3, 2), (4, 1), (5, 4), (6, 5)] ", [] ,1," [0, 1, 2, 3, 4, 5, 6] ",7,4,0,0,0,0,"
"
436, False ,10,2,3, False , False , [] ,0," [[3, 6, 0], [1, 4, 6], [5, 2, 6, 0], [5, 1, 6, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 2), (4, 2), (5, 3), (6, 5)] "," [[1, 0, 2, 4, 3, 5, 6]] ",2," [0, 0, 2, 3, 3, 5, 6] ",5,2,2,0,0,0,"
"
437, False ,11,2,3, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [1, 4, 6], [5, 2, 6], [5, 1, 6]] "," [(0, 3), (1, 3), (2, 2), (3, 2), (4, 2), (5, 4), (6, 6)] "," [[1, 0, 2, 4, 3, 5, 6]] ",2," [0, 0, 2, 3, 3, 5, 6] ",5,5,0,0,0,0,"
"
438, False ,10,2,3, False , False , [] ,0," [[3, 6, 0], [5, 1, 4, 6, 0], [5, 2, 6, 0], [3, 5, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 3), (4, 2), (5, 4), (6, 4)] "," [[3, 1, 2, 0, 4, 5, 6], [0, 4, 2, 3, 1, 6, 5]] ",4," [0, 1, 2, 0, 1, 5, 5] ",4,2,1,1,0,0,"
"
439, False ,11,2,4, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [5, 1, 4, 6], [5, 2, 6], [3, 5, 0]] "," [(0, 3), (1, 2), (2, 2), (3, 3), (4, 2), (5, 5), (6, 5)] "," [[3, 1, 2, 0, 4, 5, 6], [0, 4, 2, 3, 1, 6, 5]] ",4," [0, 1, 2, 0, 1, 5, 5] ",4,4,1,0,0,0,"
"
43, False ,8,3,3, False , False ," [6, 5] ",2," [[5, 6, 0], [5, 1, 6]] "," [(0, 2), (1, 2), (2, 1), (3, 1), (4, 1), (5, 4), (6, 5)] "," [[1, 0, 2, 3, 4, 5, 6], [0, 1, 2, 4, 3, 5, 6]] ",4," [0, 0, 2, 3, 3, 5, 6] ",5,2,0,0,0,0,"
"
440, False ,10,3,3, False , False , [5] ,1," [[3, 6, 0], [1, 4, 6], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 1), (3, 3), (4, 2), (5, 4), (6, 4)] "," [[3, 1, 2, 0, 4, 5, 6]] ",2," [0, 1, 2, 0, 4, 5, 6] ",6,3,1,0,0,0,"
"
441, False ,11,3,4, False , False , [5] ,1," [[3, 6, 0], [5, 6, 0], [1, 4, 6], [5, 1, 6], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 1), (3, 3), (4, 2), (5, 5), (6, 5)] "," [[3, 1, 2, 0, 4, 5, 6]] ",2," [0, 1, 2, 0, 4, 5, 6] ",6,5,0,0,0,0,"
"
442, False ,10,3,3, False , False , [] ,0," [[1, 4, 6], [5, 2, 6, 0], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 2), (4, 2), (5, 4), (6, 4)] "," [[1, 0, 2, 4, 3, 6, 5]] ",2," [0, 0, 2, 3, 3, 5, 5] ",4,2,2,0,0,0,"
"
443, False ,11,3,3, False , False , [] ,0," [[5, 6, 0], [1, 4, 6], [5, 2, 6], [5, 1, 6], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 2), (4, 2), (5, 5), (6, 5)] "," [[1, 0, 2, 4, 3, 6, 5]] ",2," [0, 0, 2, 3, 3, 5, 5] ",4,5,0,0,0,0,"
"
444, False ,10,3,3, False , False , [1] ,1," [[3, 6, 0], [5, 2, 6, 0], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 3), (4, 1), (5, 4), (6, 4)] "," [[0, 1, 2, 3, 4, 6, 5], [3, 1, 2, 0, 4, 5, 6]] ",4," [0, 1, 2, 0, 4, 5, 5] ",5,2,2,0,0,0,"
"
445, False ,11,3,4, False , False , [1] ,1," [[3, 6, 0], [5, 6, 0], [5, 2, 6], [5, 1, 6], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 3), (4, 1), (5, 5), (6, 5)] "," [[0, 1, 2, 3, 4, 6, 5], [3, 1, 2, 0, 4, 5, 6]] ",4," [0, 1, 2, 0, 4, 5, 5] ",5,5,0,0,0,0,"
"
446, False ,11,2,3, False , False , [] ,0," [[3, 6, 0], [1, 4, 6], [5, 2, 6, 0], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 3), (4, 2), (5, 4), (6, 5)] "," [[3, 1, 2, 0, 4, 5, 6]] ",2," [0, 1, 2, 0, 4, 5, 6] ",6,3,2,0,0,0,"
"
447, False ,12,2,4, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [1, 4, 6], [5, 2, 6], [5, 1, 6], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 3), (4, 2), (5, 5), (6, 6)] "," [[3, 1, 2, 0, 4, 5, 6]] ",2," [0, 1, 2, 0, 4, 5, 6] ",6,6,0,0,0,0,"
"
448, False ,12,2,3, False , False , [] ,0," [[3, 6, 0], [1, 4, 6], [5, 4, 6, 0], [5, 2, 6, 0], [5, 1, 6, 0], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 3), (4, 3), (5, 5), (6, 5)] "," [[0, 1, 2, 3, 4, 6, 5], [0, 4, 2, 3, 1, 5, 6], [1, 0, 2, 4, 3, 5, 6]] ",16," [0, 0, 2, 0, 0, 5, 5] ",3,3,3,0,0,0,"
"
449, False ,13,2,4, False , False , [] ,0," [[3, 6, 0], [5, 6, 0], [1, 4, 6], [5, 4, 6], [5, 2, 6], [5, 1, 6], [3, 5, 0]] "," [(0, 3), (1, 3), (2, 2), (3, 3), (4, 3), (5, 6), (6, 6)] "," [[0, 1, 2, 3, 4, 6, 5], [0, 4, 2, 3, 1, 5, 6], [1, 0, 2, 4, 3, 5, 6]] ",16," [0, 0, 2, 0, 0, 5, 5] ",3,7,0,0,0,0,"
"
452, False ,8,4,3, False , False ," [1, 6] ",2," [[3, 6, 0], [4, 2, 5, 1]] "," [(0, 2), (1, 3), (2, 2), (3, 2), (4, 2), (5, 2), (6, 3)] "," [[3, 1, 2, 0, 4, 5, 6], [0, 1, 2, 3, 5, 4, 6]] ",4," [0, 1, 2, 0, 4, 4, 6] ",5,1,1,0,0,0,"
"
453, False ,9,3,3, False , False , [6] ,1," [[3, 6, 0], [1, 4, 6], [1, 5, 2, 4]] "," [(0, 2), (1, 3), (2, 2), (3, 2), (4, 3), (5, 2), (6, 4)] "," [[3, 1, 2, 0, 4, 5, 6], [0, 4, 5, 3, 1, 2, 6]] ",4," [0, 1, 2, 0, 1, 2, 6] ",4,2,1,0,0,0,"
"
454, True ,8,4,2, False , False ," [6, 0] ",2," [[1, 5, 2, 6], [1, 4, 2, 6]] "," [(0, 2), (1, 3), (2, 3), (3, 1), (4, 2), (5, 2), (6, 3)] "," [[0, 2, 1, 3, 4, 5, 6], [0, 1, 2, 3, 5, 4, 6]] ",4," [0, 1, 1, 3, 4, 4, 6] ",5,0,2,0,0,0,"
"
455, False ,9,4,3, False , False ," [6, 0] ",2," [[1, 4, 6], [2, 4, 6], [1, 5, 2, 6]] "," [(0, 2), (1, 3), (2, 3), (3, 1), (4, 3), (5, 2), (6, 4)] "," [[0, 2, 1, 3, 4, 5, 6]] ",2," [0, 1, 1, 3, 4, 5, 6] ",6,2,1,0,0,0,"
"
456, False ,10,3,3, False , False ," [6, 0] ",2," [[1, 5, 6], [2, 5, 6], [1, 4, 6], [2, 4, 6]] "," [(0, 2), (1, 3), (2, 3), (3, 1), (4, 3), (5, 3), (6, 5)] "," [[0, 1, 2, 3, 5, 4, 6], [0, 2, 1, 3, 4, 5, 6], [0, 4, 5, 3, 1, 2, 6]] ",8," [0, 1, 1, 3, 1, 1, 6] ",4,4,0,0,0,0,"
"
457, False ,9,3,3, False , False , [6] ,1," [[3, 6, 0], [1, 5, 2, 6], [1, 4, 2, 6]] "," [(0, 2), (1, 3), (2, 3), (3, 2), (4, 2), (5, 2), (6, 4)] "," [[0, 2, 1, 3, 4, 5, 6], [0, 1, 2, 3, 5, 4, 6], [3, 1, 2, 0, 4, 5, 6]] ",8," [0, 1, 1, 0, 4, 4, 6] ",4,1,2,0,0,0,"
"
458, False ,10,3,3, False , False , [6] ,1," [[3, 6, 0], [1, 4, 6], [2, 4, 6], [1, 5, 2, 6]] "," [(0, 2), (1, 3), (2, 3), (3, 2), (4, 3), (5, 2), (6, 5)] "," [[0, 2, 1, 3, 4, 5, 6], [3, 1, 2, 0, 4, 5, 6]] ",4," [0, 1, 1, 0, 4, 5, 6] ",5,3,1,0,0,0,"
"
459, False ,11,2,3, False , False , [6] ,1," [[3, 6, 0], [1, 5, 6], [2, 5, 6], [1, 4, 6], [2, 4, 6]] "," [(0, 2), (1, 3), (2, 3), (3, 2), (4, 3), (5, 3), (6, 6)] "," [[0, 1, 2, 3, 5, 4, 6], [0, 2, 1, 3, 4, 5, 6], [0, 4, 5, 3, 1, 2, 6], [3, 1, 2, 0, 4, 5, 6]] ",16," [0, 1, 1, 0, 1, 1, 6] ",3,5,0,0,0,0,"
"
461, False ,10,3,3, False , True , [6] ,1," [[3, 6, 0], [4, 5, 6], [4, 2, 5], [4, 1, 5]] "," [(0, 2), (1, 2), (2, 2), (3, 2), (4, 4), (5, 4), (6, 4)] "," [[0, 1, 2, 3, 5, 4, 6], [0, 2, 1, 3, 4, 5, 6], [3, 1, 2, 0, 4, 5, 6]] ",8," [0, 1, 1, 0, 4, 4, 6] ",4,4,0,0,0,0,"
"
462, False ,10,4,4, False , False ," [6, 0] ",2," [[1, 5, 6], [4, 5, 6], [4, 2, 5], [1, 4, 6]] "," [(0, 2), (1, 3), (2, 2), (3, 1), (4, 4), (5, 4), (6, 4)] "," [[0, 1, 2, 3, 5, 4, 6]] ",2," [0, 1, 2, 3, 4, 4, 6] ",6,4,0,0,0,0,"
"
463, False ,10,3,3, False , False , [6] ,1," [[3, 6, 0], [1, 4, 6], [1, 5, 4], [2, 5, 4]] "," [(0, 2), (1, 3), (2, 2), (3, 2), (4, 4), (5, 3), (6, 4)] "," [[3, 1, 2, 0, 4, 5, 6]] ",2," [0, 1, 2, 0, 4, 5, 6] ",6,4,0,0,0,0,"
"
464, False ,11,3,4, False , False , [6] ,1," [[3, 6, 0], [1, 5, 6], [4, 5, 6], [4, 2, 5], [1, 4, 6]] "," [(0, 2), (1, 3), (2, 2), (3, 2), (4, 4), (5, 4), (6, 5)] "," [[0, 1, 2, 3, 5, 4, 6], [3, 1, 2, 0, 4, 5, 6]] ",4," [0, 1, 2, 0, 4, 4, 6] ",5,5,0,0,0,0,"
"
465, False ,10,4,3, False , False ," [6, 0] ",2," [[1, 4, 6], [2, 4, 6], [1, 5, 4], [2, 5, 4]] "," [(0, 2), (1, 3), (2, 3), (3, 1), (4, 4), (5, 3), (6, 4)] "," [[0, 2, 1, 3, 4, 5, 6]] ",2," [0, 1, 1, 3, 4, 5, 6] ",6,4,0,0,0,0,"
"
466, False ,11,3,4, False , False ," [6, 0] ",2," [[1, 5, 6], [2, 5, 6], [4, 5, 6], [1, 4, 6], [2, 4, 6]] "," [(0, 2), (1, 3), (2, 3), (3, 1), (4, 4), (5, 4), (6, 5)] "," [[0, 1, 2, 3, 5, 4, 6], [0, 2, 1, 3, 4, 5, 6]] ",4," [0, 1, 1, 3, 4, 4, 6] ",5,5,0,0,0,0,"
"
467, False ,10,3,3, False , False , [6] ,1," [[3, 6, 0], [1, 5, 2, 6], [4, 5, 2], [1, 4, 2, 6]] "," [(0, 2), (1, 3), (2, 3), (3, 2), (4, 3), (5, 3), (6, 4)] "," [[0, 1, 2, 3, 5, 4, 6], [0, 2, 1, 3, 4, 5, 6], [3, 1, 2, 0, 4, 5, 6]] ",8," [0, 1, 1, 0, 4, 4, 6] ",4,2,2,0,0,0,"
"
468, False ,11,3,3, False , False , [6] ,1," [[3, 6, 0], [1, 4, 6], [2, 4, 6], [1, 5, 4], [2, 5, 4]] "," [(0, 2), (1, 3), (2, 3), (3, 2), (4, 4), (5, 3), (6, 5)] "," [[0, 2, 1, 3, 4, 5, 6], [3, 1, 2, 0, 4, 5, 6]] ",4," [0, 1, 1, 0, 4, 5, 6] ",5,5,0,0,0,0,"
"
469, False ,12,2,4, False , False , [6] ,1," [[3, 6, 0], [1, 5, 6], [2, 5, 6], [4, 5, 6], [1, 4, 6], [2, 4, 6]] "," [(0, 2), (1, 3), (2, 3), (3, 2), (4, 4), (5, 4), (6, 6)] "," [[0, 1, 2, 3, 5, 4, 6], [0, 2, 1, 3, 4, 5, 6], [3, 1, 2, 0, 4, 5, 6]] ",8," [0, 1, 1, 0, 4, 4, 6] ",4,6,0,0,0,0,"
"
470, False ,10,3,4, False , False , [4] ,1," [[3, 6, 0], [5, 6, 0], [5, 4, 6], [3, 5, 0]] "," [(0, 3), (1, 1), (2, 1), (3, 3), (4, 4), (5, 4), (6, 4)] "," [[0, 1, 2, 3, 4, 6, 5], [3, 1, 2, 0, 4, 5, 6], [0, 2, 1, 3, 4, 5, 6]] ",8," [0, 1, 1, 0, 4, 5, 5] ",4,4,0,0,0,0,"
"
471, False ,10,3,4, False , False , [4] ,1," [[3, 6, 0], [5, 6, 0], [5, 4, 1, 6], [3, 5, 0]] "," [(0, 3), (1, 2), (2, 1), (3, 3), (4, 3), (5, 4), (6, 4)] "," [[3, 1, 2, 0, 4, 5, 6]] ",2," [0, 1, 2, 0, 4, 5, 6] ",6,3,1,0,0,0,"
"
